id,activityhour,steptotal,hour_steps,day_of_week_steps,calories,hour_calories,day_of_week_calories
6775888955,2016-04-23 07:00:00,0,7,Saturday,77,7,Saturday
6775888955,2016-04-23 08:00:00,0,8,Saturday,77,8,Saturday
6775888955,2016-04-23 09:00:00,0,9,Saturday,77,9,Saturday
6775888955,2016-04-23 10:00:00,0,10,Saturday,77,10,Saturday
6775888955,2016-04-23 11:00:00,0,11,Saturday,77,11,Saturday
6775888955,2016-04-23 12:00:00,0,12,Saturday,77,12,Saturday
6775888955,2016-04-23 13:00:00,0,13,Saturday,77,13,Saturday
6775888955,2016-04-23 14:00:00,0,14,Saturday,77,14,Saturday
6775888955,2016-04-23 15:00:00,0,15,Saturday,77,15,Saturday
6775888955,2016-04-23 16:00:00,0,16,Saturday,77,16,Saturday
6775888955,2016-04-23 17:00:00,0,17,Saturday,77,17,Saturday
6775888955,2016-04-23 18:00:00,0,18,Saturday,77,18,Saturday
6775888955,2016-04-23 19:00:00,0,19,Saturday,77,19,Saturday
6775888955,2016-04-23 20:00:00,0,20,Saturday,77,20,Saturday
6775888955,2016-04-23 21:00:00,0,21,Saturday,77,21,Saturday
6775888955,2016-04-23 22:00:00,0,22,Saturday,77,22,Saturday
6775888955,2016-04-23 23:00:00,0,23,Saturday,77,23,Saturday
6775888955,2016-04-24 00:00:00,0,0,Sunday,77,0,Sunday
6775888955,2016-04-24 01:00:00,0,1,Sunday,77,1,Sunday
6775888955,2016-04-24 02:00:00,0,2,Sunday,77,2,Sunday
6775888955,2016-04-24 03:00:00,0,3,Sunday,77,3,Sunday
6775888955,2016-04-24 04:00:00,0,4,Sunday,77,4,Sunday
6775888955,2016-04-24 05:00:00,0,5,Sunday,77,5,Sunday
6775888955,2016-04-24 06:00:00,0,6,Sunday,77,6,Sunday
6775888955,2016-04-24 07:00:00,0,7,Sunday,77,7,Sunday
6775888955,2016-04-24 08:00:00,0,8,Sunday,77,8,Sunday
6775888955,2016-04-24 09:00:00,0,9,Sunday,77,9,Sunday
6775888955,2016-04-24 10:00:00,0,10,Sunday,77,10,Sunday
6775888955,2016-04-24 11:00:00,742,11,Sunday,174,11,Sunday
6775888955,2016-04-24 12:00:00,0,12,Sunday,77,12,Sunday
6775888955,2016-04-24 13:00:00,0,13,Sunday,77,13,Sunday
6775888955,2016-04-24 14:00:00,0,14,Sunday,77,14,Sunday
6775888955,2016-04-24 15:00:00,0,15,Sunday,77,15,Sunday
6775888955,2016-04-24 16:00:00,0,16,Sunday,77,16,Sunday
6775888955,2016-04-24 17:00:00,0,17,Sunday,77,17,Sunday
6775888955,2016-04-24 18:00:00,1411,18,Sunday,191,18,Sunday
6775888955,2016-04-24 19:00:00,0,19,Sunday,77,19,Sunday
6775888955,2016-04-24 20:00:00,0,20,Sunday,77,20,Sunday
6775888955,2016-04-24 21:00:00,0,21,Sunday,77,21,Sunday
6775888955,2016-04-24 22:00:00,0,22,Sunday,77,22,Sunday
6775888955,2016-04-24 23:00:00,0,23,Sunday,77,23,Sunday
6775888955,2016-04-25 00:00:00,0,0,Monday,77,0,Monday
6775888955,2016-04-25 01:00:00,0,1,Monday,77,1,Monday
6775888955,2016-04-25 02:00:00,0,2,Monday,77,2,Monday
6775888955,2016-04-25 03:00:00,0,3,Monday,77,3,Monday
6775888955,2016-04-25 04:00:00,0,4,Monday,77,4,Monday
6775888955,2016-04-25 05:00:00,0,5,Monday,77,5,Monday
6775888955,2016-04-25 06:00:00,0,6,Monday,77,6,Monday
6775888955,2016-04-25 07:00:00,0,7,Monday,77,7,Monday
6775888955,2016-04-25 08:00:00,0,8,Monday,77,8,Monday
6775888955,2016-04-25 09:00:00,1272,9,Monday,193,9,Monday
6775888955,2016-04-25 10:00:00,719,10,Monday,191,10,Monday
6775888955,2016-04-25 11:00:00,1008,11,Monday,181,11,Monday
6775888955,2016-04-25 12:00:00,2719,12,Monday,292,12,Monday
6775888955,2016-04-25 13:00:00,745,13,Monday,167,13,Monday
6775888955,2016-04-25 14:00:00,0,14,Monday,77,14,Monday
6775888955,2016-04-25 15:00:00,0,15,Monday,77,15,Monday
6775888955,2016-04-25 16:00:00,0,16,Monday,77,16,Monday
6775888955,2016-04-25 17:00:00,0,17,Monday,77,17,Monday
6775888955,2016-04-25 18:00:00,0,18,Monday,77,18,Monday
6775888955,2016-04-25 19:00:00,0,19,Monday,77,19,Monday
6775888955,2016-04-25 20:00:00,0,20,Monday,77,20,Monday
6775888955,2016-04-25 21:00:00,0,21,Monday,77,21,Monday
6775888955,2016-04-25 22:00:00,0,22,Monday,77,22,Monday
6775888955,2016-04-25 23:00:00,0,23,Monday,77,23,Monday
6775888955,2016-04-26 00:00:00,0,0,Tuesday,77,0,Tuesday
6775888955,2016-04-26 01:00:00,0,1,Tuesday,77,1,Tuesday
6775888955,2016-04-26 02:00:00,0,2,Tuesday,77,2,Tuesday
6775888955,2016-04-26 03:00:00,0,3,Tuesday,77,3,Tuesday
6775888955,2016-04-26 04:00:00,0,4,Tuesday,77,4,Tuesday
6775888955,2016-04-26 05:00:00,2127,5,Tuesday,273,5,Tuesday
6775888955,2016-04-26 06:00:00,3241,6,Tuesday,322,6,Tuesday
6775888955,2016-04-26 07:00:00,0,7,Tuesday,77,7,Tuesday
6775888955,2016-04-26 08:00:00,755,8,Tuesday,227,8,Tuesday
6775888955,2016-04-26 09:00:00,74,9,Tuesday,104,9,Tuesday
6775888955,2016-04-26 10:00:00,0,10,Tuesday,77,10,Tuesday
6775888955,2016-04-26 11:00:00,0,11,Tuesday,77,11,Tuesday
6775888955,2016-04-26 12:00:00,0,12,Tuesday,78,12,Tuesday
6775888955,2016-04-26 13:00:00,0,13,Tuesday,77,13,Tuesday
6775888955,2016-04-26 14:00:00,0,14,Tuesday,77,14,Tuesday
6775888955,2016-04-26 15:00:00,0,15,Tuesday,77,15,Tuesday
6775888955,2016-04-26 16:00:00,0,16,Tuesday,77,16,Tuesday
6775888955,2016-04-26 17:00:00,0,17,Tuesday,77,17,Tuesday
6775888955,2016-04-26 18:00:00,281,18,Tuesday,126,18,Tuesday
6775888955,2016-04-26 19:00:00,613,19,Tuesday,151,19,Tuesday
6775888955,2016-04-26 20:00:00,0,20,Tuesday,77,20,Tuesday
6775888955,2016-04-26 21:00:00,0,21,Tuesday,77,21,Tuesday
6775888955,2016-04-26 22:00:00,0,22,Tuesday,77,22,Tuesday
6775888955,2016-04-26 23:00:00,0,23,Tuesday,77,23,Tuesday
6775888955,2016-04-27 00:00:00,0,0,Wednesday,77,0,Wednesday
6775888955,2016-04-27 01:00:00,0,1,Wednesday,77,1,Wednesday
6775888955,2016-04-27 02:00:00,0,2,Wednesday,77,2,Wednesday
6775888955,2016-04-27 03:00:00,0,3,Wednesday,77,3,Wednesday
6775888955,2016-04-27 04:00:00,0,4,Wednesday,77,4,Wednesday
6775888955,2016-04-27 05:00:00,0,5,Wednesday,77,5,Wednesday
6775888955,2016-04-27 06:00:00,0,6,Wednesday,77,6,Wednesday
6775888955,2016-04-27 07:00:00,0,7,Wednesday,77,7,Wednesday
6775888955,2016-04-27 08:00:00,0,8,Wednesday,77,8,Wednesday
6775888955,2016-04-27 09:00:00,0,9,Wednesday,77,9,Wednesday
6775888955,2016-04-27 10:00:00,0,10,Wednesday,77,10,Wednesday
6775888955,2016-04-27 11:00:00,0,11,Wednesday,77,11,Wednesday
6775888955,2016-04-27 12:00:00,0,12,Wednesday,77,12,Wednesday
6775888955,2016-04-27 13:00:00,0,13,Wednesday,77,13,Wednesday
6775888955,2016-04-27 14:00:00,0,14,Wednesday,77,14,Wednesday
6775888955,2016-04-27 15:00:00,0,15,Wednesday,77,15,Wednesday
6775888955,2016-04-27 16:00:00,0,16,Wednesday,77,16,Wednesday
6775888955,2016-04-27 17:00:00,0,17,Wednesday,77,17,Wednesday
6775888955,2016-04-27 18:00:00,0,18,Wednesday,77,18,Wednesday
6775888955,2016-04-27 19:00:00,0,19,Wednesday,77,19,Wednesday
6775888955,2016-04-27 20:00:00,0,20,Wednesday,77,20,Wednesday
6775888955,2016-04-27 21:00:00,0,21,Wednesday,77,21,Wednesday
6775888955,2016-04-27 22:00:00,0,22,Wednesday,77,22,Wednesday
6775888955,2016-04-27 23:00:00,0,23,Wednesday,77,23,Wednesday
6775888955,2016-04-28 00:00:00,0,0,Thursday,77,0,Thursday
6775888955,2016-04-28 01:00:00,0,1,Thursday,77,1,Thursday
6775888955,2016-04-28 02:00:00,0,2,Thursday,77,2,Thursday
6775888955,2016-04-28 03:00:00,0,3,Thursday,77,3,Thursday
6775888955,2016-04-28 04:00:00,0,4,Thursday,77,4,Thursday
6775888955,2016-04-28 05:00:00,0,5,Thursday,77,5,Thursday
6775888955,2016-04-28 06:00:00,0,6,Thursday,77,6,Thursday
6775888955,2016-04-28 07:00:00,0,7,Thursday,77,7,Thursday
6775888955,2016-04-28 08:00:00,0,8,Thursday,77,8,Thursday
6775888955,2016-04-28 09:00:00,0,9,Thursday,77,9,Thursday
6775888955,2016-04-28 10:00:00,0,10,Thursday,77,10,Thursday
6775888955,2016-04-28 11:00:00,0,11,Thursday,77,11,Thursday
6775888955,2016-04-28 12:00:00,0,12,Thursday,77,12,Thursday
6775888955,2016-04-28 13:00:00,88,13,Thursday,103,13,Thursday
6775888955,2016-04-28 14:00:00,615,14,Thursday,203,14,Thursday
6775888955,2016-04-28 15:00:00,0,15,Thursday,77,15,Thursday
6775888955,2016-04-28 16:00:00,0,16,Thursday,77,16,Thursday
6775888955,2016-04-28 17:00:00,0,17,Thursday,77,17,Thursday
6775888955,2016-04-28 18:00:00,0,18,Thursday,77,18,Thursday
6775888955,2016-04-28 19:00:00,0,19,Thursday,77,19,Thursday
6775888955,2016-04-28 20:00:00,0,20,Thursday,77,20,Thursday
6775888955,2016-04-28 21:00:00,0,21,Thursday,77,21,Thursday
6775888955,2016-04-28 22:00:00,0,22,Thursday,77,22,Thursday
6775888955,2016-04-28 23:00:00,0,23,Thursday,77,23,Thursday
6775888955,2016-04-29 00:00:00,0,0,Friday,77,0,Friday
6775888955,2016-04-29 01:00:00,0,1,Friday,77,1,Friday
6775888955,2016-04-29 02:00:00,0,2,Friday,77,2,Friday
6775888955,2016-04-29 03:00:00,0,3,Friday,77,3,Friday
6775888955,2016-04-29 04:00:00,0,4,Friday,77,4,Friday
6775888955,2016-04-29 05:00:00,0,5,Friday,77,5,Friday
6775888955,2016-04-29 06:00:00,0,6,Friday,77,6,Friday
6775888955,2016-04-29 07:00:00,0,7,Friday,77,7,Friday
6775888955,2016-04-29 08:00:00,0,8,Friday,77,8,Friday
6775888955,2016-04-29 09:00:00,0,9,Friday,77,9,Friday
6775888955,2016-04-29 10:00:00,0,10,Friday,77,10,Friday
6775888955,2016-04-29 11:00:00,0,11,Friday,77,11,Friday
6775888955,2016-04-29 12:00:00,0,12,Friday,77,12,Friday
6775888955,2016-04-29 13:00:00,0,13,Friday,77,13,Friday
6775888955,2016-04-29 14:00:00,0,14,Friday,77,14,Friday
6775888955,2016-04-29 15:00:00,0,15,Friday,77,15,Friday
6775888955,2016-04-29 16:00:00,0,16,Friday,77,16,Friday
6775888955,2016-04-29 17:00:00,0,17,Friday,77,17,Friday
6775888955,2016-04-29 18:00:00,0,18,Friday,77,18,Friday
6775888955,2016-04-29 19:00:00,0,19,Friday,77,19,Friday
6775888955,2016-04-29 20:00:00,0,20,Friday,77,20,Friday
6775888955,2016-04-29 21:00:00,0,21,Friday,77,21,Friday
6775888955,2016-04-29 22:00:00,0,22,Friday,77,22,Friday
6775888955,2016-04-29 23:00:00,0,23,Friday,77,23,Friday
6775888955,2016-04-30 00:00:00,0,0,Saturday,77,0,Saturday
6775888955,2016-04-30 01:00:00,0,1,Saturday,77,1,Saturday
6775888955,2016-04-30 02:00:00,0,2,Saturday,77,2,Saturday
6775888955,2016-04-30 03:00:00,0,3,Saturday,77,3,Saturday
6775888955,2016-04-30 04:00:00,0,4,Saturday,77,4,Saturday
6775888955,2016-04-30 05:00:00,0,5,Saturday,77,5,Saturday
6775888955,2016-04-30 06:00:00,0,6,Saturday,77,6,Saturday
6775888955,2016-04-30 07:00:00,0,7,Saturday,77,7,Saturday
6775888955,2016-04-30 08:00:00,0,8,Saturday,77,8,Saturday
6775888955,2016-04-30 09:00:00,0,9,Saturday,77,9,Saturday
6775888955,2016-04-30 10:00:00,0,10,Saturday,77,10,Saturday
6775888955,2016-04-30 11:00:00,0,11,Saturday,77,11,Saturday
6775888955,2016-04-30 12:00:00,0,12,Saturday,77,12,Saturday
6775888955,2016-04-30 13:00:00,0,13,Saturday,77,13,Saturday
6775888955,2016-04-30 14:00:00,0,14,Saturday,77,14,Saturday
6775888955,2016-04-30 15:00:00,0,15,Saturday,77,15,Saturday
6775888955,2016-04-30 16:00:00,0,16,Saturday,77,16,Saturday
6775888955,2016-04-30 17:00:00,0,17,Saturday,77,17,Saturday
6775888955,2016-04-30 18:00:00,0,18,Saturday,77,18,Saturday
6775888955,2016-04-30 19:00:00,715,19,Saturday,214,19,Saturday
6775888955,2016-04-30 20:00:00,5,20,Saturday,98,20,Saturday
6775888955,2016-04-30 21:00:00,828,21,Saturday,187,21,Saturday
6775888955,2016-04-30 22:00:00,270,22,Saturday,151,22,Saturday
6775888955,2016-04-30 23:00:00,685,23,Saturday,173,23,Saturday
6775888955,2016-05-01 00:00:00,422,0,Sunday,158,0,Sunday
6775888955,2016-05-01 01:00:00,0,1,Sunday,77,1,Sunday
6775888955,2016-05-01 02:00:00,0,2,Sunday,77,2,Sunday
6775888955,2016-05-01 03:00:00,0,3,Sunday,77,3,Sunday
6775888955,2016-05-01 04:00:00,0,4,Sunday,77,4,Sunday
6775888955,2016-05-01 05:00:00,0,5,Sunday,77,5,Sunday
6775888955,2016-05-01 06:00:00,0,6,Sunday,77,6,Sunday
6775888955,2016-05-01 07:00:00,0,7,Sunday,77,7,Sunday
6775888955,2016-05-01 08:00:00,0,8,Sunday,77,8,Sunday
6775888955,2016-05-01 09:00:00,0,9,Sunday,77,9,Sunday
6775888955,2016-05-01 10:00:00,0,10,Sunday,77,10,Sunday
6775888955,2016-05-01 11:00:00,0,11,Sunday,77,11,Sunday
6775888955,2016-05-01 12:00:00,550,12,Sunday,182,12,Sunday
6775888955,2016-05-01 13:00:00,305,13,Sunday,163,13,Sunday
6775888955,2016-05-01 14:00:00,0,14,Sunday,77,14,Sunday
6775888955,2016-05-01 15:00:00,0,15,Sunday,77,15,Sunday
6775888955,2016-05-01 16:00:00,208,16,Sunday,135,16,Sunday
6775888955,2016-05-01 17:00:00,1002,17,Sunday,224,17,Sunday
6775888955,2016-05-01 18:00:00,0,18,Sunday,77,18,Sunday
6775888955,2016-05-01 19:00:00,0,19,Sunday,77,19,Sunday
6775888955,2016-05-01 20:00:00,0,20,Sunday,77,20,Sunday
6775888955,2016-05-01 21:00:00,0,21,Sunday,77,21,Sunday
6775888955,2016-05-01 22:00:00,0,22,Sunday,77,22,Sunday
6775888955,2016-05-01 23:00:00,0,23,Sunday,77,23,Sunday
6775888955,2016-05-02 00:00:00,0,0,Monday,77,0,Monday
6775888955,2016-05-02 01:00:00,0,1,Monday,77,1,Monday
6775888955,2016-05-02 02:00:00,0,2,Monday,77,2,Monday
6775888955,2016-05-02 03:00:00,0,3,Monday,77,3,Monday
6775888955,2016-05-02 04:00:00,0,4,Monday,77,4,Monday
6775888955,2016-05-02 05:00:00,0,5,Monday,77,5,Monday
6775888955,2016-05-02 06:00:00,0,6,Monday,77,6,Monday
6775888955,2016-05-02 07:00:00,0,7,Monday,77,7,Monday
6775888955,2016-05-02 08:00:00,0,8,Monday,77,8,Monday
6775888955,2016-05-02 09:00:00,0,9,Monday,77,9,Monday
6775888955,2016-05-02 10:00:00,0,10,Monday,77,10,Monday
6775888955,2016-05-02 11:00:00,0,11,Monday,77,11,Monday
6775888955,2016-05-02 12:00:00,0,12,Monday,77,12,Monday
6775888955,2016-05-02 13:00:00,0,13,Monday,77,13,Monday
6775888955,2016-05-02 14:00:00,0,14,Monday,77,14,Monday
6775888955,2016-05-02 15:00:00,0,15,Monday,77,15,Monday
6775888955,2016-05-02 16:00:00,0,16,Monday,77,16,Monday
6775888955,2016-05-02 17:00:00,0,17,Monday,77,17,Monday
6775888955,2016-05-02 18:00:00,0,18,Monday,77,18,Monday
6775888955,2016-05-02 19:00:00,0,19,Monday,77,19,Monday
6775888955,2016-05-02 20:00:00,0,20,Monday,77,20,Monday
6775888955,2016-05-02 21:00:00,0,21,Monday,77,21,Monday
6775888955,2016-05-02 22:00:00,0,22,Monday,77,22,Monday
6775888955,2016-05-02 23:00:00,0,23,Monday,77,23,Monday
6775888955,2016-05-03 00:00:00,0,0,Tuesday,77,0,Tuesday
6775888955,2016-05-03 01:00:00,0,1,Tuesday,77,1,Tuesday
6775888955,2016-05-03 02:00:00,0,2,Tuesday,77,2,Tuesday
6775888955,2016-05-03 03:00:00,0,3,Tuesday,77,3,Tuesday
6775888955,2016-05-03 04:00:00,0,4,Tuesday,77,4,Tuesday
6775888955,2016-05-03 05:00:00,0,5,Tuesday,77,5,Tuesday
6775888955,2016-05-03 06:00:00,0,6,Tuesday,77,6,Tuesday
6775888955,2016-05-03 07:00:00,0,7,Tuesday,77,7,Tuesday
6775888955,2016-05-03 08:00:00,0,8,Tuesday,77,8,Tuesday
6775888955,2016-05-03 09:00:00,0,9,Tuesday,77,9,Tuesday
6775888955,2016-05-03 10:00:00,0,10,Tuesday,77,10,Tuesday
6775888955,2016-05-03 11:00:00,0,11,Tuesday,77,11,Tuesday
6775888955,2016-05-03 12:00:00,0,12,Tuesday,77,12,Tuesday
6775888955,2016-05-03 13:00:00,0,13,Tuesday,77,13,Tuesday
6775888955,2016-05-03 14:00:00,0,14,Tuesday,77,14,Tuesday
6775888955,2016-05-03 15:00:00,0,15,Tuesday,77,15,Tuesday
6775888955,2016-05-03 16:00:00,0,16,Tuesday,77,16,Tuesday
6775888955,2016-05-03 17:00:00,0,17,Tuesday,77,17,Tuesday
6775888955,2016-05-03 18:00:00,0,18,Tuesday,77,18,Tuesday
6775888955,2016-05-03 19:00:00,0,19,Tuesday,77,19,Tuesday
6775888955,2016-05-03 20:00:00,0,20,Tuesday,77,20,Tuesday
6775888955,2016-05-03 21:00:00,0,21,Tuesday,77,21,Tuesday
6775888955,2016-05-03 22:00:00,9,22,Tuesday,79,22,Tuesday
6775888955,2016-05-03 23:00:00,0,23,Tuesday,77,23,Tuesday
6775888955,2016-05-04 00:00:00,0,0,Wednesday,77,0,Wednesday
6775888955,2016-05-04 01:00:00,0,1,Wednesday,77,1,Wednesday
6775888955,2016-05-04 02:00:00,0,2,Wednesday,77,2,Wednesday
6775888955,2016-05-04 03:00:00,0,3,Wednesday,77,3,Wednesday
6775888955,2016-05-04 04:00:00,0,4,Wednesday,77,4,Wednesday
6775888955,2016-05-04 05:00:00,0,5,Wednesday,77,5,Wednesday
6775888955,2016-05-04 06:00:00,0,6,Wednesday,77,6,Wednesday
6775888955,2016-05-04 07:00:00,0,7,Wednesday,77,7,Wednesday
6775888955,2016-05-04 08:00:00,0,8,Wednesday,77,8,Wednesday
6775888955,2016-05-04 09:00:00,0,9,Wednesday,77,9,Wednesday
6775888955,2016-05-04 10:00:00,0,10,Wednesday,77,10,Wednesday
6775888955,2016-05-04 11:00:00,0,11,Wednesday,77,11,Wednesday
6775888955,2016-05-04 12:00:00,0,12,Wednesday,77,12,Wednesday
6775888955,2016-05-04 13:00:00,0,13,Wednesday,77,13,Wednesday
6775888955,2016-05-04 14:00:00,0,14,Wednesday,77,14,Wednesday
6775888955,2016-05-04 15:00:00,0,15,Wednesday,77,15,Wednesday
6775888955,2016-05-04 16:00:00,0,16,Wednesday,77,16,Wednesday
6775888955,2016-05-04 17:00:00,0,17,Wednesday,77,17,Wednesday
6775888955,2016-05-04 18:00:00,0,18,Wednesday,77,18,Wednesday
6775888955,2016-05-04 19:00:00,0,19,Wednesday,77,19,Wednesday
6775888955,2016-05-04 20:00:00,0,20,Wednesday,77,20,Wednesday
6775888955,2016-05-04 21:00:00,0,21,Wednesday,77,21,Wednesday
6775888955,2016-05-04 22:00:00,0,22,Wednesday,77,22,Wednesday
6775888955,2016-05-04 23:00:00,0,23,Wednesday,77,23,Wednesday
6775888955,2016-05-05 00:00:00,0,0,Thursday,77,0,Thursday
6775888955,2016-05-05 01:00:00,0,1,Thursday,77,1,Thursday
6775888955,2016-05-05 02:00:00,0,2,Thursday,77,2,Thursday
6775888955,2016-05-05 03:00:00,0,3,Thursday,77,3,Thursday
6775888955,2016-05-05 04:00:00,0,4,Thursday,77,4,Thursday
6775888955,2016-05-05 05:00:00,0,5,Thursday,77,5,Thursday
6775888955,2016-05-05 06:00:00,0,6,Thursday,77,6,Thursday
6775888955,2016-05-05 07:00:00,0,7,Thursday,77,7,Thursday
6775888955,2016-05-05 08:00:00,0,8,Thursday,77,8,Thursday
6775888955,2016-05-05 09:00:00,0,9,Thursday,77,9,Thursday
6775888955,2016-05-05 10:00:00,0,10,Thursday,77,10,Thursday
6775888955,2016-05-05 11:00:00,0,11,Thursday,77,11,Thursday
6775888955,2016-05-05 12:00:00,0,12,Thursday,77,12,Thursday
6775888955,2016-05-05 13:00:00,0,13,Thursday,77,13,Thursday
6775888955,2016-05-05 14:00:00,0,14,Thursday,77,14,Thursday
6775888955,2016-05-05 15:00:00,0,15,Thursday,77,15,Thursday
6775888955,2016-05-05 16:00:00,0,16,Thursday,77,16,Thursday
6775888955,2016-05-05 17:00:00,0,17,Thursday,77,17,Thursday
6775888955,2016-05-05 18:00:00,0,18,Thursday,77,18,Thursday
6775888955,2016-05-05 19:00:00,0,19,Thursday,77,19,Thursday
6775888955,2016-05-05 20:00:00,0,20,Thursday,77,20,Thursday
6775888955,2016-05-05 21:00:00,0,21,Thursday,77,21,Thursday
6775888955,2016-05-05 22:00:00,0,22,Thursday,77,22,Thursday
6775888955,2016-05-05 23:00:00,0,23,Thursday,77,23,Thursday
6775888955,2016-05-06 00:00:00,0,0,Friday,77,0,Friday
6775888955,2016-05-06 01:00:00,0,1,Friday,77,1,Friday
6775888955,2016-05-06 02:00:00,0,2,Friday,77,2,Friday
6775888955,2016-05-06 03:00:00,0,3,Friday,77,3,Friday
6775888955,2016-05-06 04:00:00,0,4,Friday,77,4,Friday
6775888955,2016-05-06 05:00:00,0,5,Friday,77,5,Friday
6775888955,2016-05-06 06:00:00,0,6,Friday,77,6,Friday
6775888955,2016-05-06 07:00:00,0,7,Friday,77,7,Friday
6775888955,2016-05-06 08:00:00,0,8,Friday,77,8,Friday
6775888955,2016-05-06 09:00:00,0,9,Friday,77,9,Friday
6775888955,2016-05-06 10:00:00,0,10,Friday,77,10,Friday
6775888955,2016-05-06 11:00:00,0,11,Friday,77,11,Friday
6775888955,2016-05-06 12:00:00,0,12,Friday,77,12,Friday
6775888955,2016-05-06 13:00:00,0,13,Friday,77,13,Friday
6775888955,2016-05-06 14:00:00,0,14,Friday,77,14,Friday
6775888955,2016-05-06 15:00:00,0,15,Friday,77,15,Friday
6775888955,2016-05-06 16:00:00,0,16,Friday,77,16,Friday
6775888955,2016-05-06 17:00:00,0,17,Friday,77,17,Friday
6775888955,2016-05-06 18:00:00,614,18,Friday,184,18,Friday
6775888955,2016-05-06 19:00:00,338,19,Friday,154,19,Friday
6775888955,2016-05-06 20:00:00,596,20,Friday,210,20,Friday
6775888955,2016-05-06 21:00:00,1500,21,Friday,226,21,Friday
6775888955,2016-05-06 22:00:00,1021,22,Friday,178,22,Friday
6775888955,2016-05-06 23:00:00,573,23,Friday,163,23,Friday
6775888955,2016-05-07 00:00:00,557,0,Saturday,133,0,Saturday
6775888955,2016-05-07 01:00:00,0,1,Saturday,77,1,Saturday
6775888955,2016-05-07 02:00:00,0,2,Saturday,77,2,Saturday
6775888955,2016-05-07 03:00:00,0,3,Saturday,77,3,Saturday
6775888955,2016-05-07 04:00:00,0,4,Saturday,77,4,Saturday
6775888955,2016-05-07 05:00:00,0,5,Saturday,77,5,Saturday
6775888955,2016-05-07 06:00:00,0,6,Saturday,77,6,Saturday
6775888955,2016-05-07 07:00:00,585,7,Saturday,143,7,Saturday
6775888955,2016-05-07 08:00:00,738,8,Saturday,183,8,Saturday
6775888955,2016-05-07 09:00:00,12,9,Saturday,92,9,Saturday
6962181067,2016-04-12 00:00:00,32,0,Tuesday,58,0,Tuesday
6962181067,2016-04-12 01:00:00,0,1,Tuesday,55,1,Tuesday
6962181067,2016-04-12 02:00:00,0,2,Tuesday,55,2,Tuesday
6962181067,2016-04-12 03:00:00,0,3,Tuesday,55,3,Tuesday
6962181067,2016-04-12 04:00:00,0,4,Tuesday,55,4,Tuesday
6962181067,2016-04-12 05:00:00,0,5,Tuesday,55,5,Tuesday
6962181067,2016-04-12 06:00:00,21,6,Tuesday,59,6,Tuesday
6962181067,2016-04-12 07:00:00,412,7,Tuesday,95,7,Tuesday
6962181067,2016-04-12 08:00:00,156,8,Tuesday,75,8,Tuesday
6962181067,2016-04-12 09:00:00,2812,9,Tuesday,186,9,Tuesday
6962181067,2016-04-12 10:00:00,2477,10,Tuesday,201,10,Tuesday
6962181067,2016-04-12 11:00:00,431,11,Tuesday,92,11,Tuesday
6962181067,2016-04-12 12:00:00,128,12,Tuesday,69,12,Tuesday
6962181067,2016-04-12 13:00:00,26,13,Tuesday,59,13,Tuesday
6962181067,2016-04-12 14:00:00,76,14,Tuesday,65,14,Tuesday
6962181067,2016-04-12 15:00:00,214,15,Tuesday,71,15,Tuesday
6962181067,2016-04-12 16:00:00,382,16,Tuesday,91,16,Tuesday
6962181067,2016-04-12 17:00:00,333,17,Tuesday,93,17,Tuesday
6962181067,2016-04-12 18:00:00,936,18,Tuesday,122,18,Tuesday
6962181067,2016-04-12 19:00:00,1717,19,Tuesday,159,19,Tuesday
6962181067,2016-04-12 20:00:00,0,20,Tuesday,54,20,Tuesday
6962181067,2016-04-12 21:00:00,0,21,Tuesday,54,21,Tuesday
6962181067,2016-04-12 22:00:00,4,22,Tuesday,61,22,Tuesday
6962181067,2016-04-12 23:00:00,42,23,Tuesday,59,23,Tuesday
6962181067,2016-04-13 00:00:00,16,0,Wednesday,56,0,Wednesday
6962181067,2016-04-13 01:00:00,34,1,Wednesday,58,1,Wednesday
6962181067,2016-04-13 02:00:00,0,2,Wednesday,55,2,Wednesday
6962181067,2016-04-13 03:00:00,9,3,Wednesday,57,3,Wednesday
6962181067,2016-04-13 04:00:00,27,4,Wednesday,59,4,Wednesday
6962181067,2016-04-13 05:00:00,0,5,Wednesday,55,5,Wednesday
6962181067,2016-04-13 06:00:00,0,6,Wednesday,55,6,Wednesday
6962181067,2016-04-13 07:00:00,0,7,Wednesday,54,7,Wednesday
6962181067,2016-04-13 08:00:00,54,8,Wednesday,62,8,Wednesday
6962181067,2016-04-13 09:00:00,51,9,Wednesday,59,9,Wednesday
6962181067,2016-04-13 10:00:00,0,10,Wednesday,54,10,Wednesday
6962181067,2016-04-13 11:00:00,0,11,Wednesday,54,11,Wednesday
6962181067,2016-04-13 12:00:00,108,12,Wednesday,68,12,Wednesday
6962181067,2016-04-13 13:00:00,81,13,Wednesday,65,13,Wednesday
6962181067,2016-04-13 14:00:00,45,14,Wednesday,62,14,Wednesday
6962181067,2016-04-13 15:00:00,616,15,Wednesday,109,15,Wednesday
6962181067,2016-04-13 16:00:00,197,16,Wednesday,82,16,Wednesday
6962181067,2016-04-13 17:00:00,1754,17,Wednesday,153,17,Wednesday
6962181067,2016-04-13 18:00:00,1696,18,Wednesday,144,18,Wednesday
6962181067,2016-04-13 19:00:00,78,19,Wednesday,68,19,Wednesday
6962181067,2016-04-13 20:00:00,658,20,Wednesday,98,20,Wednesday
