id,activityhour,steptotal,hour,day_of_week
8583815059,2016-04-22 11:00:00,1655,11,Friday
8583815059,2016-04-22 12:00:00,1690,12,Friday
8583815059,2016-04-22 13:00:00,2228,13,Friday
8583815059,2016-04-22 14:00:00,616,14,Friday
8583815059,2016-04-22 15:00:00,30,15,Friday
8583815059,2016-04-22 16:00:00,269,16,Friday
8583815059,2016-04-22 17:00:00,604,17,Friday
8583815059,2016-04-22 18:00:00,298,18,Friday
8583815059,2016-04-22 19:00:00,207,19,Friday
8583815059,2016-04-22 20:00:00,20,20,Friday
8583815059,2016-04-22 21:00:00,67,21,Friday
8583815059,2016-04-22 22:00:00,54,22,Friday
8583815059,2016-04-22 23:00:00,266,23,Friday
8583815059,2016-04-23 00:00:00,0,0,Saturday
8583815059,2016-04-23 01:00:00,0,1,Saturday
8583815059,2016-04-23 02:00:00,0,2,Saturday
8583815059,2016-04-23 03:00:00,0,3,Saturday
8583815059,2016-04-23 04:00:00,0,4,Saturday
8583815059,2016-04-23 05:00:00,0,5,Saturday
8583815059,2016-04-23 06:00:00,0,6,Saturday
8583815059,2016-04-23 07:00:00,0,7,Saturday
8583815059,2016-04-23 08:00:00,0,8,Saturday
8583815059,2016-04-23 09:00:00,398,9,Saturday
8583815059,2016-04-23 10:00:00,2575,10,Saturday
8583815059,2016-04-23 11:00:00,1914,11,Saturday
8583815059,2016-04-23 12:00:00,1443,12,Saturday
8583815059,2016-04-23 13:00:00,516,13,Saturday
8583815059,2016-04-23 14:00:00,176,14,Saturday
8583815059,2016-04-23 15:00:00,418,15,Saturday
8583815059,2016-04-23 16:00:00,555,16,Saturday
8583815059,2016-04-23 17:00:00,111,17,Saturday
8583815059,2016-04-23 18:00:00,125,18,Saturday
8583815059,2016-04-23 19:00:00,423,19,Saturday
8583815059,2016-04-23 20:00:00,411,20,Saturday
8583815059,2016-04-23 21:00:00,51,21,Saturday
8583815059,2016-04-23 22:00:00,171,22,Saturday
8583815059,2016-04-23 23:00:00,94,23,Saturday
8583815059,2016-04-24 00:00:00,267,0,Sunday
8583815059,2016-04-24 01:00:00,0,1,Sunday
8583815059,2016-04-24 02:00:00,0,2,Sunday
8583815059,2016-04-24 03:00:00,0,3,Sunday
8583815059,2016-04-24 04:00:00,0,4,Sunday
8583815059,2016-04-24 05:00:00,0,5,Sunday
8583815059,2016-04-24 06:00:00,0,6,Sunday
8583815059,2016-04-24 07:00:00,0,7,Sunday
8583815059,2016-04-24 08:00:00,0,8,Sunday
8583815059,2016-04-24 09:00:00,0,9,Sunday
8583815059,2016-04-24 10:00:00,110,10,Sunday
8583815059,2016-04-24 11:00:00,51,11,Sunday
8583815059,2016-04-24 12:00:00,215,12,Sunday
8583815059,2016-04-24 13:00:00,615,13,Sunday
8583815059,2016-04-24 14:00:00,1612,14,Sunday
8583815059,2016-04-24 15:00:00,1888,15,Sunday
8583815059,2016-04-24 16:00:00,1632,16,Sunday
8583815059,2016-04-24 17:00:00,1241,17,Sunday
8583815059,2016-04-24 18:00:00,31,18,Sunday
8583815059,2016-04-24 19:00:00,338,19,Sunday
8583815059,2016-04-24 20:00:00,20,20,Sunday
8583815059,2016-04-24 21:00:00,25,21,Sunday
8583815059,2016-04-24 22:00:00,65,22,Sunday
8583815059,2016-04-24 23:00:00,176,23,Sunday
8583815059,2016-04-25 00:00:00,0,0,Monday
8583815059,2016-04-25 01:00:00,0,1,Monday
8583815059,2016-04-25 02:00:00,0,2,Monday
8583815059,2016-04-25 03:00:00,0,3,Monday
8583815059,2016-04-25 04:00:00,0,4,Monday
8583815059,2016-04-25 05:00:00,0,5,Monday
8583815059,2016-04-25 06:00:00,0,6,Monday
8583815059,2016-04-25 07:00:00,0,7,Monday
8583815059,2016-04-25 08:00:00,0,8,Monday
8583815059,2016-04-25 09:00:00,995,9,Monday
8583815059,2016-04-25 10:00:00,1447,10,Monday
8583815059,2016-04-25 11:00:00,158,11,Monday
8583815059,2016-04-25 12:00:00,96,12,Monday
8583815059,2016-04-25 13:00:00,184,13,Monday
8583815059,2016-04-25 14:00:00,0,14,Monday
8583815059,2016-04-25 15:00:00,420,15,Monday
8583815059,2016-04-25 16:00:00,533,16,Monday
8583815059,2016-04-25 17:00:00,32,17,Monday
8583815059,2016-04-25 18:00:00,40,18,Monday
8583815059,2016-04-25 19:00:00,76,19,Monday
8583815059,2016-04-25 20:00:00,154,20,Monday
8583815059,2016-04-25 21:00:00,30,21,Monday
8583815059,2016-04-25 22:00:00,106,22,Monday
8583815059,2016-04-25 23:00:00,232,23,Monday
8583815059,2016-04-26 00:00:00,0,0,Tuesday
8583815059,2016-04-26 01:00:00,0,1,Tuesday
8583815059,2016-04-26 02:00:00,0,2,Tuesday
8583815059,2016-04-26 03:00:00,0,3,Tuesday
8583815059,2016-04-26 04:00:00,0,4,Tuesday
8583815059,2016-04-26 05:00:00,0,5,Tuesday
8583815059,2016-04-26 06:00:00,0,6,Tuesday
8583815059,2016-04-26 07:00:00,0,7,Tuesday
8583815059,2016-04-26 08:00:00,0,8,Tuesday
8583815059,2016-04-26 09:00:00,90,9,Tuesday
8583815059,2016-04-26 10:00:00,526,10,Tuesday
8583815059,2016-04-26 11:00:00,1346,11,Tuesday
8583815059,2016-04-26 12:00:00,1403,12,Tuesday
8583815059,2016-04-26 13:00:00,804,13,Tuesday
8583815059,2016-04-26 14:00:00,1093,14,Tuesday
8583815059,2016-04-26 15:00:00,2940,15,Tuesday
8583815059,2016-04-26 16:00:00,1020,16,Tuesday
8583815059,2016-04-26 17:00:00,379,17,Tuesday
8583815059,2016-04-26 18:00:00,185,18,Tuesday
8583815059,2016-04-26 19:00:00,466,19,Tuesday
8583815059,2016-04-26 20:00:00,183,20,Tuesday
8583815059,2016-04-26 21:00:00,51,21,Tuesday
8583815059,2016-04-26 22:00:00,13,22,Tuesday
8583815059,2016-04-26 23:00:00,0,23,Tuesday
8583815059,2016-04-27 00:00:00,98,0,Wednesday
8583815059,2016-04-27 01:00:00,0,1,Wednesday
8583815059,2016-04-27 02:00:00,0,2,Wednesday
8583815059,2016-04-27 03:00:00,0,3,Wednesday
8583815059,2016-04-27 04:00:00,0,4,Wednesday
8583815059,2016-04-27 05:00:00,0,5,Wednesday
8583815059,2016-04-27 06:00:00,0,6,Wednesday
8583815059,2016-04-27 07:00:00,0,7,Wednesday
8583815059,2016-04-27 08:00:00,0,8,Wednesday
8583815059,2016-04-27 09:00:00,0,9,Wednesday
8583815059,2016-04-27 10:00:00,29,10,Wednesday
8583815059,2016-04-27 11:00:00,87,11,Wednesday
8583815059,2016-04-27 12:00:00,224,12,Wednesday
8583815059,2016-04-27 13:00:00,2401,13,Wednesday
8583815059,2016-04-27 14:00:00,1652,14,Wednesday
8583815059,2016-04-27 15:00:00,6503,15,Wednesday
8583815059,2016-04-27 16:00:00,934,16,Wednesday
8583815059,2016-04-27 17:00:00,77,17,Wednesday
8583815059,2016-04-27 18:00:00,52,18,Wednesday
8583815059,2016-04-27 19:00:00,76,19,Wednesday
8583815059,2016-04-27 20:00:00,35,20,Wednesday
8583815059,2016-04-27 21:00:00,99,21,Wednesday
8583815059,2016-04-27 22:00:00,44,22,Wednesday
8583815059,2016-04-27 23:00:00,163,23,Wednesday
8583815059,2016-04-28 00:00:00,0,0,Thursday
8583815059,2016-04-28 01:00:00,0,1,Thursday
8583815059,2016-04-28 02:00:00,0,2,Thursday
8583815059,2016-04-28 03:00:00,0,3,Thursday
8583815059,2016-04-28 04:00:00,0,4,Thursday
8583815059,2016-04-28 05:00:00,0,5,Thursday
8583815059,2016-04-28 06:00:00,0,6,Thursday
8583815059,2016-04-28 07:00:00,0,7,Thursday
8583815059,2016-04-28 08:00:00,0,8,Thursday
8583815059,2016-04-28 09:00:00,401,9,Thursday
8583815059,2016-04-28 10:00:00,11,10,Thursday
8583815059,2016-04-28 11:00:00,100,11,Thursday
8583815059,2016-04-28 12:00:00,712,12,Thursday
8583815059,2016-04-28 13:00:00,1867,13,Thursday
8583815059,2016-04-28 14:00:00,1474,14,Thursday
8583815059,2016-04-28 15:00:00,351,15,Thursday
8583815059,2016-04-28 16:00:00,219,16,Thursday
8583815059,2016-04-28 17:00:00,159,17,Thursday
8583815059,2016-04-28 18:00:00,134,18,Thursday
8583815059,2016-04-28 19:00:00,177,19,Thursday
8583815059,2016-04-28 20:00:00,251,20,Thursday
8583815059,2016-04-28 21:00:00,112,21,Thursday
8583815059,2016-04-28 22:00:00,66,22,Thursday
8583815059,2016-04-28 23:00:00,140,23,Thursday
8583815059,2016-04-29 00:00:00,0,0,Friday
8583815059,2016-04-29 01:00:00,0,1,Friday
8583815059,2016-04-29 02:00:00,0,2,Friday
8583815059,2016-04-29 03:00:00,0,3,Friday
8583815059,2016-04-29 04:00:00,0,4,Friday
8583815059,2016-04-29 05:00:00,0,5,Friday
8583815059,2016-04-29 06:00:00,0,6,Friday
8583815059,2016-04-29 07:00:00,149,7,Friday
8583815059,2016-04-29 08:00:00,3955,8,Friday
8583815059,2016-04-29 09:00:00,87,9,Friday
8583815059,2016-04-29 10:00:00,256,10,Friday
8583815059,2016-04-29 11:00:00,284,11,Friday
8583815059,2016-04-29 12:00:00,663,12,Friday
8583815059,2016-04-29 13:00:00,1905,13,Friday
8583815059,2016-04-29 14:00:00,2483,14,Friday
8583815059,2016-04-29 15:00:00,3085,15,Friday
8583815059,2016-04-29 16:00:00,1061,16,Friday
8583815059,2016-04-29 17:00:00,364,17,Friday
8583815059,2016-04-29 18:00:00,313,18,Friday
8583815059,2016-04-29 19:00:00,103,19,Friday
8583815059,2016-04-29 20:00:00,39,20,Friday
8583815059,2016-04-29 21:00:00,149,21,Friday
8583815059,2016-04-29 22:00:00,173,22,Friday
8583815059,2016-04-29 23:00:00,87,23,Friday
8583815059,2016-04-30 00:00:00,166,0,Saturday
8583815059,2016-04-30 01:00:00,0,1,Saturday
8583815059,2016-04-30 02:00:00,0,2,Saturday
8583815059,2016-04-30 03:00:00,0,3,Saturday
8583815059,2016-04-30 04:00:00,0,4,Saturday
8583815059,2016-04-30 05:00:00,0,5,Saturday
8583815059,2016-04-30 06:00:00,0,6,Saturday
8583815059,2016-04-30 07:00:00,0,7,Saturday
8583815059,2016-04-30 08:00:00,0,8,Saturday
8583815059,2016-04-30 09:00:00,45,9,Saturday
8583815059,2016-04-30 10:00:00,468,10,Saturday
8583815059,2016-04-30 11:00:00,656,11,Saturday
8583815059,2016-04-30 12:00:00,1823,12,Saturday
8583815059,2016-04-30 13:00:00,1651,13,Saturday
8583815059,2016-04-30 14:00:00,728,14,Saturday
8583815059,2016-04-30 15:00:00,1327,15,Saturday
8583815059,2016-04-30 16:00:00,556,16,Saturday
8583815059,2016-04-30 17:00:00,498,17,Saturday
8583815059,2016-04-30 18:00:00,343,18,Saturday
8583815059,2016-04-30 19:00:00,169,19,Saturday
8583815059,2016-04-30 20:00:00,279,20,Saturday
8583815059,2016-04-30 21:00:00,228,21,Saturday
8583815059,2016-04-30 22:00:00,860,22,Saturday
8583815059,2016-04-30 23:00:00,288,23,Saturday
8583815059,2016-05-01 00:00:00,1361,0,Sunday
8583815059,2016-05-01 01:00:00,67,1,Sunday
8583815059,2016-05-01 02:00:00,0,2,Sunday
8583815059,2016-05-01 03:00:00,0,3,Sunday
8583815059,2016-05-01 04:00:00,0,4,Sunday
8583815059,2016-05-01 05:00:00,0,5,Sunday
8583815059,2016-05-01 06:00:00,0,6,Sunday
8583815059,2016-05-01 07:00:00,0,7,Sunday
8583815059,2016-05-01 08:00:00,0,8,Sunday
8583815059,2016-05-01 09:00:00,0,9,Sunday
8583815059,2016-05-01 10:00:00,624,10,Sunday
8583815059,2016-05-01 11:00:00,1179,11,Sunday
8583815059,2016-05-01 12:00:00,460,12,Sunday
8583815059,2016-05-01 13:00:00,0,13,Sunday
8583815059,2016-05-01 14:00:00,6,14,Sunday
8583815059,2016-05-01 15:00:00,0,15,Sunday
8583815059,2016-05-01 16:00:00,76,16,Sunday
8583815059,2016-05-01 17:00:00,0,17,Sunday
8583815059,2016-05-01 18:00:00,0,18,Sunday
8583815059,2016-05-01 19:00:00,0,19,Sunday
8583815059,2016-05-01 20:00:00,0,20,Sunday
8583815059,2016-05-01 21:00:00,0,21,Sunday
8583815059,2016-05-01 22:00:00,0,22,Sunday
8583815059,2016-05-01 23:00:00,0,23,Sunday
8583815059,2016-05-02 00:00:00,0,0,Monday
8583815059,2016-05-02 01:00:00,0,1,Monday
8583815059,2016-05-02 02:00:00,0,2,Monday
8583815059,2016-05-02 03:00:00,0,3,Monday
8583815059,2016-05-02 04:00:00,0,4,Monday
8583815059,2016-05-02 05:00:00,0,5,Monday
8583815059,2016-05-02 06:00:00,0,6,Monday
8583815059,2016-05-02 07:00:00,0,7,Monday
8583815059,2016-05-02 08:00:00,0,8,Monday
8583815059,2016-05-02 09:00:00,0,9,Monday
8583815059,2016-05-02 10:00:00,0,10,Monday
8583815059,2016-05-02 11:00:00,0,11,Monday
8583815059,2016-05-02 12:00:00,0,12,Monday
8583815059,2016-05-02 13:00:00,0,13,Monday
8583815059,2016-05-02 14:00:00,0,14,Monday
8583815059,2016-05-02 15:00:00,0,15,Monday
8583815059,2016-05-02 16:00:00,0,16,Monday
8583815059,2016-05-02 17:00:00,0,17,Monday
8583815059,2016-05-02 18:00:00,0,18,Monday
8583815059,2016-05-02 19:00:00,0,19,Monday
8583815059,2016-05-02 20:00:00,0,20,Monday
8583815059,2016-05-02 21:00:00,0,21,Monday
8583815059,2016-05-02 22:00:00,0,22,Monday
8583815059,2016-05-02 23:00:00,0,23,Monday
8583815059,2016-05-03 00:00:00,0,0,Tuesday
8583815059,2016-05-03 01:00:00,0,1,Tuesday
8583815059,2016-05-03 02:00:00,0,2,Tuesday
8583815059,2016-05-03 03:00:00,0,3,Tuesday
8583815059,2016-05-03 04:00:00,0,4,Tuesday
8583815059,2016-05-03 05:00:00,0,5,Tuesday
8583815059,2016-05-03 06:00:00,0,6,Tuesday
8583815059,2016-05-03 07:00:00,0,7,Tuesday
8583815059,2016-05-03 08:00:00,0,8,Tuesday
8583815059,2016-05-03 09:00:00,0,9,Tuesday
8583815059,2016-05-03 10:00:00,0,10,Tuesday
8583815059,2016-05-03 11:00:00,0,11,Tuesday
8583815059,2016-05-03 12:00:00,0,12,Tuesday
8583815059,2016-05-03 13:00:00,0,13,Tuesday
8583815059,2016-05-03 14:00:00,0,14,Tuesday
8583815059,2016-05-03 15:00:00,0,15,Tuesday
8583815059,2016-05-03 16:00:00,0,16,Tuesday
8583815059,2016-05-03 17:00:00,0,17,Tuesday
8583815059,2016-05-03 18:00:00,0,18,Tuesday
8583815059,2016-05-03 19:00:00,0,19,Tuesday
8583815059,2016-05-03 20:00:00,0,20,Tuesday
8583815059,2016-05-03 21:00:00,0,21,Tuesday
8583815059,2016-05-03 22:00:00,0,22,Tuesday
8583815059,2016-05-03 23:00:00,0,23,Tuesday
8583815059,2016-05-04 00:00:00,0,0,Wednesday
8583815059,2016-05-04 01:00:00,0,1,Wednesday
8583815059,2016-05-04 02:00:00,0,2,Wednesday
8583815059,2016-05-04 03:00:00,0,3,Wednesday
8583815059,2016-05-04 04:00:00,0,4,Wednesday
8583815059,2016-05-04 05:00:00,0,5,Wednesday
8583815059,2016-05-04 06:00:00,0,6,Wednesday
8583815059,2016-05-04 07:00:00,0,7,Wednesday
8583815059,2016-05-04 08:00:00,0,8,Wednesday
8583815059,2016-05-04 09:00:00,0,9,Wednesday
8583815059,2016-05-04 10:00:00,0,10,Wednesday
8583815059,2016-05-04 11:00:00,0,11,Wednesday
8583815059,2016-05-04 12:00:00,0,12,Wednesday
8583815059,2016-05-04 13:00:00,0,13,Wednesday
8583815059,2016-05-04 14:00:00,0,14,Wednesday
8583815059,2016-05-04 15:00:00,0,15,Wednesday
8583815059,2016-05-04 16:00:00,0,16,Wednesday
8583815059,2016-05-04 17:00:00,0,17,Wednesday
8583815059,2016-05-04 18:00:00,0,18,Wednesday
8583815059,2016-05-04 19:00:00,0,19,Wednesday
8583815059,2016-05-04 20:00:00,0,20,Wednesday
8583815059,2016-05-04 21:00:00,0,21,Wednesday
8583815059,2016-05-04 22:00:00,0,22,Wednesday
8583815059,2016-05-04 23:00:00,0,23,Wednesday
8583815059,2016-05-05 00:00:00,0,0,Thursday
8583815059,2016-05-05 01:00:00,0,1,Thursday
8583815059,2016-05-05 02:00:00,0,2,Thursday
8583815059,2016-05-05 03:00:00,0,3,Thursday
8583815059,2016-05-05 04:00:00,0,4,Thursday
8583815059,2016-05-05 05:00:00,0,5,Thursday
8583815059,2016-05-05 06:00:00,0,6,Thursday
8583815059,2016-05-05 07:00:00,0,7,Thursday
8583815059,2016-05-05 08:00:00,0,8,Thursday
8583815059,2016-05-05 09:00:00,0,9,Thursday
8583815059,2016-05-05 10:00:00,0,10,Thursday
8583815059,2016-05-05 11:00:00,0,11,Thursday
8583815059,2016-05-05 12:00:00,0,12,Thursday
8583815059,2016-05-05 13:00:00,0,13,Thursday
8583815059,2016-05-05 14:00:00,0,14,Thursday
8583815059,2016-05-05 15:00:00,0,15,Thursday
8583815059,2016-05-05 16:00:00,0,16,Thursday
8583815059,2016-05-05 17:00:00,0,17,Thursday
8583815059,2016-05-05 18:00:00,776,18,Thursday
8583815059,2016-05-05 19:00:00,184,19,Thursday
8583815059,2016-05-05 20:00:00,206,20,Thursday
8583815059,2016-05-05 21:00:00,88,21,Thursday
8583815059,2016-05-05 22:00:00,201,22,Thursday
8583815059,2016-05-05 23:00:00,52,23,Thursday
8583815059,2016-05-06 00:00:00,8,0,Friday
8583815059,2016-05-06 01:00:00,0,1,Friday
8583815059,2016-05-06 02:00:00,0,2,Friday
8583815059,2016-05-06 03:00:00,0,3,Friday
8583815059,2016-05-06 04:00:00,0,4,Friday
8583815059,2016-05-06 05:00:00,0,5,Friday
8583815059,2016-05-06 06:00:00,0,6,Friday
8583815059,2016-05-06 07:00:00,0,7,Friday
8583815059,2016-05-06 08:00:00,0,8,Friday
8583815059,2016-05-06 09:00:00,0,9,Friday
8583815059,2016-05-06 10:00:00,53,10,Friday
8583815059,2016-05-06 11:00:00,579,11,Friday
8583815059,2016-05-06 12:00:00,1460,12,Friday
8583815059,2016-05-06 13:00:00,1608,13,Friday
8583815059,2016-05-06 14:00:00,395,14,Friday
8583815059,2016-05-06 15:00:00,4,15,Friday
8583815059,2016-05-06 16:00:00,13,16,Friday
8583815059,2016-05-06 17:00:00,64,17,Friday
8583815059,2016-05-06 18:00:00,0,18,Friday
8583815059,2016-05-06 19:00:00,700,19,Friday
8583815059,2016-05-06 20:00:00,745,20,Friday
8583815059,2016-05-06 21:00:00,45,21,Friday
8583815059,2016-05-06 22:00:00,72,22,Friday
8583815059,2016-05-06 23:00:00,97,23,Friday
8583815059,2016-05-07 00:00:00,76,0,Saturday
8583815059,2016-05-07 01:00:00,0,1,Saturday
8583815059,2016-05-07 02:00:00,0,2,Saturday
8583815059,2016-05-07 03:00:00,0,3,Saturday
8583815059,2016-05-07 04:00:00,0,4,Saturday
8583815059,2016-05-07 05:00:00,0,5,Saturday
8583815059,2016-05-07 06:00:00,0,6,Saturday
8583815059,2016-05-07 07:00:00,0,7,Saturday
8583815059,2016-05-07 08:00:00,0,8,Saturday
8583815059,2016-05-07 09:00:00,424,9,Saturday
8583815059,2016-05-07 10:00:00,232,10,Saturday
8583815059,2016-05-07 11:00:00,709,11,Saturday
8583815059,2016-05-07 12:00:00,634,12,Saturday
8583815059,2016-05-07 13:00:00,474,13,Saturday
8583815059,2016-05-07 14:00:00,448,14,Saturday
8583815059,2016-05-07 15:00:00,449,15,Saturday
8583815059,2016-05-07 16:00:00,132,16,Saturday
8583815059,2016-05-07 17:00:00,115,17,Saturday
8583815059,2016-05-07 18:00:00,589,18,Saturday
8583815059,2016-05-07 19:00:00,889,19,Saturday
8583815059,2016-05-07 20:00:00,379,20,Saturday
8583815059,2016-05-07 21:00:00,299,21,Saturday
8583815059,2016-05-07 22:00:00,117,22,Saturday
8583815059,2016-05-07 23:00:00,151,23,Saturday
8583815059,2016-05-08 00:00:00,56,0,Sunday
8583815059,2016-05-08 01:00:00,148,1,Sunday
8583815059,2016-05-08 02:00:00,0,2,Sunday
8583815059,2016-05-08 03:00:00,0,3,Sunday
8583815059,2016-05-08 04:00:00,0,4,Sunday
8583815059,2016-05-08 05:00:00,0,5,Sunday
8583815059,2016-05-08 06:00:00,0,6,Sunday
8583815059,2016-05-08 07:00:00,0,7,Sunday
8583815059,2016-05-08 08:00:00,0,8,Sunday
8583815059,2016-05-08 09:00:00,0,9,Sunday
8583815059,2016-05-08 10:00:00,108,10,Sunday
8583815059,2016-05-08 11:00:00,401,11,Sunday
8583815059,2016-05-08 12:00:00,2484,12,Sunday
8583815059,2016-05-08 13:00:00,2457,13,Sunday
8583815059,2016-05-08 14:00:00,1787,14,Sunday
8583815059,2016-05-08 15:00:00,304,15,Sunday
8583815059,2016-05-08 16:00:00,52,16,Sunday
8583815059,2016-05-08 17:00:00,0,17,Sunday
8583815059,2016-05-08 18:00:00,175,18,Sunday
8583815059,2016-05-08 19:00:00,962,19,Sunday
8583815059,2016-05-08 20:00:00,225,20,Sunday
8583815059,2016-05-08 21:00:00,0,21,Sunday
8583815059,2016-05-08 22:00:00,16,22,Sunday
8583815059,2016-05-08 23:00:00,42,23,Sunday
8583815059,2016-05-09 00:00:00,0,0,Monday
8583815059,2016-05-09 01:00:00,0,1,Monday
8583815059,2016-05-09 02:00:00,0,2,Monday
8583815059,2016-05-09 03:00:00,0,3,Monday
8583815059,2016-05-09 04:00:00,0,4,Monday
8583815059,2016-05-09 05:00:00,0,5,Monday
8583815059,2016-05-09 06:00:00,0,6,Monday
8583815059,2016-05-09 07:00:00,0,7,Monday
8583815059,2016-05-09 08:00:00,0,8,Monday
8583815059,2016-05-09 09:00:00,122,9,Monday
8583815059,2016-05-09 10:00:00,0,10,Monday
8583815059,2016-05-09 11:00:00,75,11,Monday
8583815059,2016-05-09 12:00:00,28,12,Monday
8583815059,2016-05-09 13:00:00,0,13,Monday
8583815059,2016-05-09 14:00:00,547,14,Monday
8583815059,2016-05-09 15:00:00,6554,15,Monday
8583815059,2016-05-09 16:00:00,1066,16,Monday
8583815059,2016-05-09 17:00:00,0,17,Monday
8583815059,2016-05-09 18:00:00,11,18,Monday
8583815059,2016-05-09 19:00:00,570,19,Monday
8583815059,2016-05-09 20:00:00,483,20,Monday
8583815059,2016-05-09 21:00:00,99,21,Monday
8583815059,2016-05-09 22:00:00,274,22,Monday
8583815059,2016-05-09 23:00:00,5,23,Monday
8583815059,2016-05-10 00:00:00,194,0,Tuesday
8583815059,2016-05-10 01:00:00,0,1,Tuesday
8583815059,2016-05-10 02:00:00,0,2,Tuesday
8583815059,2016-05-10 03:00:00,0,3,Tuesday
8583815059,2016-05-10 04:00:00,0,4,Tuesday
8583815059,2016-05-10 05:00:00,0,5,Tuesday
8583815059,2016-05-10 06:00:00,0,6,Tuesday
8583815059,2016-05-10 07:00:00,0,7,Tuesday
8583815059,2016-05-10 08:00:00,0,8,Tuesday
8583815059,2016-05-10 09:00:00,225,9,Tuesday
8583815059,2016-05-10 10:00:00,331,10,Tuesday
8583815059,2016-05-10 11:00:00,664,11,Tuesday
8583815059,2016-05-10 12:00:00,2631,12,Tuesday
8583815059,2016-05-10 13:00:00,2371,13,Tuesday
8583815059,2016-05-10 14:00:00,1049,14,Tuesday
8583815059,2016-05-10 15:00:00,0,15,Tuesday
8583815059,2016-05-10 16:00:00,69,16,Tuesday
8583815059,2016-05-10 17:00:00,7,17,Tuesday
8583815059,2016-05-10 18:00:00,55,18,Tuesday
8583815059,2016-05-10 19:00:00,298,19,Tuesday
8583815059,2016-05-10 20:00:00,127,20,Tuesday
8583815059,2016-05-10 21:00:00,108,21,Tuesday
8583815059,2016-05-10 22:00:00,54,22,Tuesday
8583815059,2016-05-10 23:00:00,34,23,Tuesday
8583815059,2016-05-11 00:00:00,175,0,Wednesday
8583815059,2016-05-11 01:00:00,0,1,Wednesday
8583815059,2016-05-11 02:00:00,0,2,Wednesday
8583815059,2016-05-11 03:00:00,0,3,Wednesday
8583815059,2016-05-11 04:00:00,0,4,Wednesday
8583815059,2016-05-11 05:00:00,0,5,Wednesday
8583815059,2016-05-11 06:00:00,0,6,Wednesday
8583815059,2016-05-11 07:00:00,0,7,Wednesday
8583815059,2016-05-11 08:00:00,0,8,Wednesday
8583815059,2016-05-11 09:00:00,79,9,Wednesday
8583815059,2016-05-11 10:00:00,0,10,Wednesday
8583815059,2016-05-11 11:00:00,105,11,Wednesday
8583815059,2016-05-11 12:00:00,473,12,Wednesday
8583815059,2016-05-11 13:00:00,2278,13,Wednesday
8583815059,2016-05-11 14:00:00,2751,14,Wednesday
8583815059,2016-05-11 15:00:00,552,15,Wednesday
8583815059,2016-05-11 16:00:00,1068,16,Wednesday
8583815059,2016-05-11 17:00:00,331,17,Wednesday
8583815059,2016-05-11 18:00:00,179,18,Wednesday
8583815059,2016-05-11 19:00:00,17,19,Wednesday
8583815059,2016-05-11 20:00:00,429,20,Wednesday
8583815059,2016-05-11 21:00:00,160,21,Wednesday
8792009665,2016-04-12 00:00:00,0,0,Tuesday
8792009665,2016-04-12 01:00:00,0,1,Tuesday
8792009665,2016-04-12 02:00:00,7,2,Tuesday
8792009665,2016-04-12 03:00:00,0,3,Tuesday
8792009665,2016-04-12 04:00:00,0,4,Tuesday
8792009665,2016-04-12 05:00:00,0,5,Tuesday
8792009665,2016-04-12 06:00:00,0,6,Tuesday
8792009665,2016-04-12 07:00:00,0,7,Tuesday
8792009665,2016-04-12 08:00:00,13,8,Tuesday
8792009665,2016-04-12 09:00:00,0,9,Tuesday
8792009665,2016-04-12 10:00:00,69,10,Tuesday
8792009665,2016-04-12 11:00:00,81,11,Tuesday
8792009665,2016-04-12 12:00:00,291,12,Tuesday
8792009665,2016-04-12 13:00:00,7,13,Tuesday
8792009665,2016-04-12 14:00:00,7,14,Tuesday
8792009665,2016-04-12 15:00:00,83,15,Tuesday
8792009665,2016-04-12 16:00:00,135,16,Tuesday
8792009665,2016-04-12 17:00:00,23,17,Tuesday
8792009665,2016-04-12 18:00:00,781,18,Tuesday
8792009665,2016-04-12 19:00:00,700,19,Tuesday
8792009665,2016-04-12 20:00:00,119,20,Tuesday
8792009665,2016-04-12 21:00:00,16,21,Tuesday
8792009665,2016-04-12 22:00:00,32,22,Tuesday
8792009665,2016-04-12 23:00:00,192,23,Tuesday
8792009665,2016-04-13 00:00:00,162,0,Wednesday
8792009665,2016-04-13 01:00:00,19,1,Wednesday
8792009665,2016-04-13 02:00:00,9,2,Wednesday
8792009665,2016-04-13 03:00:00,0,3,Wednesday
8792009665,2016-04-13 04:00:00,0,4,Wednesday
8792009665,2016-04-13 05:00:00,0,5,Wednesday
8792009665,2016-04-13 06:00:00,8,6,Wednesday
8792009665,2016-04-13 07:00:00,62,7,Wednesday
8792009665,2016-04-13 08:00:00,0,8,Wednesday
8792009665,2016-04-13 09:00:00,0,9,Wednesday
8792009665,2016-04-13 10:00:00,91,10,Wednesday
8792009665,2016-04-13 11:00:00,113,11,Wednesday
8792009665,2016-04-13 12:00:00,10,12,Wednesday
8792009665,2016-04-13 13:00:00,187,13,Wednesday
8792009665,2016-04-13 14:00:00,0,14,Wednesday
8792009665,2016-04-13 15:00:00,49,15,Wednesday
8792009665,2016-04-13 16:00:00,15,16,Wednesday
8792009665,2016-04-13 17:00:00,96,17,Wednesday
8792009665,2016-04-13 18:00:00,83,18,Wednesday
8792009665,2016-04-13 19:00:00,206,19,Wednesday
8792009665,2016-04-13 20:00:00,64,20,Wednesday
8792009665,2016-04-13 21:00:00,74,21,Wednesday
8792009665,2016-04-13 22:00:00,72,22,Wednesday
